"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"VIR",2012,26.62460833558268023,0.43968934918945312
"VNM",2012,181241.52762621317141723,1987.95234574404790316
"VUT",2012,198.18652555901316023,3.02503732961371544
"XAD",2012,1.77978694284288268,0.0
"XCA",2012,22.72554434841363033,2.10017470056857656
"XKO",2012,1738.521936592215380546,574.96795350985341558
"XNC",2012,5.73555282402560856,0.31492442678602430
"ZAF",2012,84896.58285684519867256,2485.49207248722460915
"ZMB",2012,129518.87672637018084623,258.00912508582674034
"ZWE",2012,13802.68934125888594897,130.13880921143489428
"AFG",2013,1.45184122524522582,0.88381171298394103
"AGO",2013,168841.25419772060514161,1147.63381476928766287
"AIA",2013,1.3171679605685766,0.14634052527994793
"ALA",2013,509.69240797997622923,1.815308194023437626
"ALB",2013,2570.310922040132853062,1379.929872951104063544
"AND",2013,3.36418664112196211,0.798098321966145764
"ARG",2013,376776.593290887305166888,72815.574872184129973254
"ARM",2013,41.841262193765182976,2.22677245788411468
"ATG",2013,21.34523197619791734,0.07363416900390625
"AUS",2013,260094.139570637123995539,177481.213862371314839546
"AUT",2013,7645.341812653412586117,25.848710873018663575
"AZE",2013,149.075993705876724799,30.68236456124783352
"BDI",2013,1405.64604666746783202,0.0
"BEL",2013,3314.949505960628374252,5.594220787087674351
"BEN",2013,1312.90312316459858466,0.99010287079915364
"BES",2013,4.36023698318305110,0.15044618158148873
"BFA",2013,0.22648428664767795,0.0
"BGD",2013,6021.92653162339224886,4.26896165422851560
"BGR",2013,3692.763140061784093304,243.009919578476713104
"BHS",2013,1572.70768040758932295,949.11153234688562504
"BIH",2013,2574.00626137851116766,889.26114124706897593
"BLM",2013,0.36651387559787327,0.0
"BLR",2013,28084.697365520873633250,187.902954789624581996
"BLZ",2013,16372.71043157153792006,1924.13956128933628567
"BMU",2013,1.436534731482205,0.0
"BOL",2013,179822.51096087289485294,16502.55756553455830648
"BRA",2013,1945506.25269363347586123,161187.21926860752702754
"BRB",2013,5.32159267021864217,0.0
"BRN",2013,888.32536562950500031,46.23695884622640357
"BTN",2013,485.35241575326287536,44.68811909425241090
"BWA",2013,14.12186351847656300,0.14600034964518230
"CAF",2013,44182.45789059136633514,454.58233135008011096
"CAN",2013,2807337.591589395921345682,1983320.468401865320526060
"CHE",2013,793.62467570308835747,6.37234144070095578
"CHL",2013,102242.771870207811566568,3507.531214843005272338
"CHN",2013,441325.871713655781891301,12431.922380815015657166
"CIV",2013,175758.66835717830153946,120.39591938830019748
"CMR",2013,84612.41502935752983679,102.49868526357191730
"COD",2013,920604.22145107997514611,19414.68710301302067240
"COG",2013,54641.41571249763896720,2062.50632722775968141
"COL",2013,138898.11596843290910608,5187.19915207159952591
"COM",2013,1729.72621943890057962,12.73162184550401654
"CPV",2013,9.77083893317003006,0.73987421258029519
"CRI",2013,7785.58705184182272643,309.40809095615836927
"CUB",2013,6071.55863103295694568,480.20361400184315664
"CUW",2013,6.24501854069118814,0.0
"CYM",2013,18.10549301802191669,0.0
"CYP",2013,13.50459562138020723,6.78410510842230881
"CZE",2013,7658.87684215866350293,5.10321212011284735
"DEU",2013,15499.368519916106273539,141.780165173788999500
"DMA",2013,22.11861062986274167,0.66801732194281685
"DNK",2013,2015.366626496423870691,3.65134973874783016
"DOM",2013,12703.06719601688497398,1995.85958299032586888
"DZA",2013,6926.529269715531216778,3563.074199043387819717
"ECU",2013,48383.14822994509870876,1843.68391200433926814
"EGY",2013,96.99929436334852433,5.01916194228081609
"ERI",2013,0.0,0.0
"ESP",2013,63955.870659623186279613,11435.995861998791477250
"EST",2013,17088.50051145702201793,44.227468905911458496
"ETH",2013,30851.23115281145311781,34.53274083105197734
"FIN",2013,148660.860756759108328272,949.087673405109051281
"FJI",2013,2699.40731295943526635,94.93146553556859253
"FRA",2013,30351.836932722594111639,329.287885243556906186
"GAB",2013,44448.92834656191577707,296.91921529357785778
"GBR",2013,28596.145209641004988131,879.327798295998335121
"GEO",2013,252.250083657063784374,11.09796203723524305
"GGY",2013,0.10073643032118056,0.0
"GHA",2013,81228.45882684889257424,49.80562247198892975
"GIN",2013,146183.88431169891338631,102.66979669564914771
"GLP",2013,169.93876361572368267,9.17580836820149622
"GMB",2013,12.21674230277886236,0.0
"GNB",2013,20704.22718588791540149,0.60299986025878907
"GNQ",2013,7289.62996008476957743,15.14886875988108496
"GRC",2013,5906.555994044032685148,3941.700390649057109946
"GRD",2013,25.35640135323567746,0.15045640970160589
"GTM",2013,55148.92227273920699074,3874.47104526530266053
"GUF",2013,2967.79719188384996941,202.32025471644516321
"GUY",2013,7117.30561564543305336,911.37071129458063363
"HKG",2013,5.27432569459635408,0.07126100464409722
"HND",2013,43631.84327503080160328,2192.55731083510092840
"HRV",2013,2997.75268271813852929,93.55292651613933614
"HTI",2013,3181.21137310367660436,106.92540038781354593
"HUN",2013,8951.928668281179051106,35.999757632717017974
"IDN",2013,1139298.66876672772063214,50565.54840911076657631
"IMN",2013,16.83232750707031825,3.17680395351779503
"IND",2013,80865.73589983609626516,603.03754275963926831
"IRL",2013,4772.826758496737242185,97.490664087352419775
"IRN",2013,72.230931497178797568,7.07176699514756990
"IRQ",2013,2.53190204338324704,0.1853819620529514
"ISR",2013,45.73070819496853854,4.91775863834526827
"ITA",2013,15524.723526807014300744,2419.10755954250430966
"JAM",2013,1327.66903049206785304,48.48046673808050946
"JEY",2013,0.50645093043836804,0.0
"JPN",2013,23234.078476401575090216,225.581574494000669415
"KAZ",2013,2863.63887545131130979,1094.830601261463644395
"KEN",2013,13563.76620289596779390,49.51209367914204205
"KGZ",2013,26.81397913183160102,22.60719476526909003
"KHM",2013,190096.39840991963573449,344.52924231394102956
"KNA",2013,5.14764972722547803,0.51457452077799483
"KOR",2013,9469.912937956001899818,309.023589396189245054
"LAO",2013,205606.53782789221581475,247.60581305317929289
"LBN",2013,160.01739566869036537,35.81508655442599585
"LBR",2013,155535.76984083681293529,723.39882627123839325
"LBY",2013,81.2985873119498866,63.9705587853818908
"LCA",2013,36.09373117106771025,0.74714664870334203
"LIE",2013,1.9491170490776905,0.0
"LKA",2013,7952.99607781498804465,97.74062964430418894
"LSO",2013,7.33891847152994800,0.0
"LTU",2013,13922.776643099440851974,38.023986277118048855
"LUX",2013,347.9872371706706281,0.44828580861762155
"LVA",2013,27766.43897692486886289,93.684227008949650956
"MAC",2013,0.07139799683051216,0.0
"MAF",2013,1.8307702737228736,0.0
"MAR",2013,835.83799447142412783,205.40813691104598737
"MDA",2013,167.345344164711389016,1.62099010213541663
"MDG",2013,299350.32439256940496742,14427.80845450422993099
"MDV",2013,3.97583069801432299,0.0
"MEX",2013,219047.82660333013758297,29181.81259407480226658
"MKD",2013,1149.01787934376519797,181.58785754749337232
"MLI",2013,409.78117161428112,0.0
"MLT",2013,0.25046223364149309,0.0
"MMR",2013,248186.44872223241486629,1542.83811077050800266
"MNE",2013,2401.113683157589042156,714.38652845285227934
"MNG",2013,628.798874444683176446,401.690059728569928450
"MOZ",2013,162655.52171325072533827,2494.53016672315064055
"MRT",2013,0.0,0.0
"MSR",2013,0.88513326729058171,0.07374485698784723
"MTQ",2013,146.35940119910919489,2.01092450553819449
"MUS",2013,219.27038329757924962,0.0
"MWI",2013,10562.32144824259478914,24.97238433374783034
"MYS",2013,333221.15377482321607672,4455.77331530581920772
"MYT",2013,327.56571695029455762,1.05094109738552525
"NAM",2013,2.33740190387044264,0.0
"NCL",2013,2281.63473537520597375,424.97576063853821908
"NGA",2013,43434.89739662001825802,15.67490150044813415
"NIC",2013,44038.05970401634791455,1454.48896278617834680
"NLD",2013,514.177020358554680685,6.404192648530816370
"NOR",2013,33069.382602803933121408,827.847782490857396318
"NPL",2013,835.46925114800274875,21.65390090555772740
"NZL",2013,77541.507314635410496939,2570.749295943728452058
"PAK",2013,60.01049955115450137,5.31854076842556448
"PAN",2013,14041.08695732096555220,503.74769934409745366
"PER",2013,209306.87164921305766993,6525.29885667103453975
"PHL",2013,58871.14039934066720349,1327.57220603555424502
"PLW",2013,21.29418574324544432,4.12288945591851162
"PNG",2013,56667.73028963188379782,1888.77894926260006582
"POL",2013,35014.592564101979251874,239.723007862419725824
"PRI",2013,701.64156511597945014,17.20179380791666865
"PRK",2013,5030.982104183114908489,307.66033048554256727
"PRT",2013,51884.19607347163271675,18889.18987427397935519
"PRY",2013,318563.88640078757110542,19265.91349347177992713
"PSE",2013,0.39444337769748268,0.06587049147243924
"REU",2013,1652.94188746656056401,0.0
"ROU",2013,12946.15584222877603435,404.868232594898241454
"RUS",2013,4965537.343060015227071961,3928841.237669606419410172
"RWA",2013,2472.62487482070234928,2.3832409705941433
"SAU",2013,0.0,0.0
"SDN",2013,9.40374259734700353,0.0
"SEN",2013,374.73767225882080605,0.0
"SGP",2013,25.91848119803887346,0.0
"SLB",2013,9471.36844097209882048,197.54704657847524597
"SLE",2013,170277.65691576047228741,56.36775152134006905
"SLV",2013,2053.48863295283785672,58.82446768066027114
"SMR",2013,0.16727187123046877,0.0
"SOM",2013,315.84219041051188321,1.84614969775797536
"SPM",2013,4.506196744494357,0.0
"SRB",2013,2798.327755256428727111,522.445500007012777875
"SSD",2013,4931.46491391125697635,11.08593918354003915
"SUR",2013,10203.27087829076140919,2103.31005946802671541
"SVK",2013,5076.417439793475591655,6.47930869798611088
"SVN",2013,638.888034670787764364,16.247373984578989995
"SWE",2013,197658.343973894907173433,1082.061053874381838239
"SWZ",2013,3126.10874376285902754,64.55199122510310374
"SXM",2013,2.56347179030381922,0.0
"SYC",2013,1.2147488763107641,0.0
"SYR",2013,1270.43285035171127338,782.25302692544337651
"TCA",2013,10.51631800355685897,2.64573588257920957
"TCD",2013,2895.24709254612555759,0.76079097574164494
"TGO",2013,2952.61623199427838400,0.91476225768853096
"THA",2013,84754.41246115421230262,210.38004398337672400
"TJK",2013,1.31903625597873259,0.35802299075086808
"TKM",2013,0.37151217790798613,0.12497299393663194
"TLS",2013,462.93620245891005858,12.01205845670247278
"TTO",2013,759.22765100593325616,7.34292047508083825
"TUN",2013,1300.33344184072938631,1032.82728602829158446
"TUR",2013,22542.957668818714064956,3366.18259486223246587
"TWN",2013,953.16288722402603769,9.07557632462456707
"TZA",2013,181510.42861089135130041,516.14594878306426912
"UGA",2013,47750.03594454088338889,96.08613560147351315
"UKR",2013,37711.822016700877328205,449.823474157291046920
"URY",2013,19263.21439408634523649,547.88578920683370738
"USA",2013,1736445.498079965034951838,388592.687408757196491543
"UZB",2013,24.68649925001086054,17.31281850577691794
"VCT",2013,13.41511603571723072,0.15002454928059897
"VEN",2013,64519.97255856537247088,4027.52764487373652110
"VGB",2013,2.77700066284505253,0.43846569734700525
"VIR",2013,27.33988538385851099,0.87971717882052951
"VNM",2013,132423.22411348444732444,660.01689330120661372
"VUT",2013,1111.05961755906669738,135.79529745676751413
"XAD",2013,1.01721772148220489,0.0
"XCA",2013,55.38596968777990167,12.1340110225868046
"XKO",2013,767.74124967020185309,262.68076655400225938
"XNC",2013,16.1382362126410578,2.0753796379947915
"ZAF",2013,56368.99849528772748601,5653.90036548665142501
"ZMB",2013,84831.58231022148731245,1514.33345937478327007
"ZWE",2013,9631.63214270511684154,181.87139048821067639
"AFG",2014,2.7192904709678817,1.46718623606987825
"AGO",2014,212662.07671471435282492,685.28040151864381475
"AIA",2014,0.36583298022135419,0.0
"ALA",2014,550.06053072198763984,1.7346661578689238
"ALB",2014,1051.88171570211228324,241.29727017009775443
"AND",2014,1.368260455503472446,0.057025016048177085
"ARG",2014,241102.807660986058076041,20281.761425219565972340
"ARM",2014,38.127581905802952085,4.90450555855685785
"ATG",2014,24.87565215661241248,0.73496510870551216
"AUS",2014,281737.524096333099304140,181834.618377766889307484
"AUT",2014,9869.568611267567844175,45.026431375253889661
"AZE",2014,328.246022802264014764,201.42823129046707345
"BDI",2014,2047.24018204162884678,0.23035133112562392
"BEL",2014,4239.266548530063004785,8.14759416184244836
"BEN",2014,1358.27198226939111488,0.22897610338406034
"BES",2014,1.71035733122450120,0.07522496964138456
"BFA",2014,0.0,0.0
"BGD",2014,12060.76315025385469693,10.14523544678710924
"BGR",2014,6688.56413972033278889,86.06314109618922503
"BHS",2014,902.30649207902895320,375.98601038669621134
"BIH",2014,1789.54449510092215296,188.733224524437906736
"BLM",2014,0.21991134931423612,0.0
"BLR",2014,33626.204749024586893014,179.554989749552942306
"BLZ",2014,16464.71380005682994926,1091.96862258136357542
"BMU",2014,0.8488385957725696,0.0
"BOL",2014,256901.39817858388571914,27903.16178922982639636
"BRA",2014,2693134.29548953231311351,267246.32509563058653795
"BRB",2014,2.17354931738227007,0.0
"BRN",2014,2224.70589751909981396,182.34704551505942104
"BTN",2014,1229.15131328960181691,58.83692092900499451
"BWA",2014,15.52435010564670236,0.0
"CAF",2014,57852.20593288415684879,627.07772421708076979
"CAN",2014,2643608.541179884708648915,1759513.178470518593794480
"CHE",2014,1503.55265843781271295,5.36327639342447965
"CHL",2014,119335.125255147151250961,14725.106175747121858984
"CHN",2014,531643.29974554335439896,14319.721268470285332065
"CIV",2014,346792.56924106881623045,147.65305975203126932
"CMR",2014,181851.00450453652392086,207.05051144115012110
"COD",2014,1337961.08501101269174953,13875.19608433006536619
"COG",2014,72891.15369901519161950,866.99424133752900005
"COL",2014,202027.88973578318659677,9444.76992829786004836
"COM",2014,1473.86207744544124502,15.35438321191243402
"CPV",2014,4.0787881256429039,0.59100184768880212
"CRI",2014,10934.44720900386266449,429.97485677918355975
"CUB",2014,5861.46836156249748768,346.86456985382770152
"CUW",2014,2.333078604797091,0.07526158231065538
"CYM",2014,7.70538520408637205,0.0
"CYP",2014,33.30200692320094997,14.39405886619791450
"CZE",2014,13939.61015958093694319,48.44138013248047317
"DEU",2014,21169.343208059134254645,100.209392799871964555
"DMA",2014,12.24495792096354209,0.0
"DNK",2014,5320.770494625852788304,4.150051736851128558
"DOM",2014,13678.14008392196783598,1879.44304911374793143
"DZA",2014,9523.348572127392648140,6877.130285505825869415
"ECU",2014,30904.97022487573820850,1625.05861197116459673
"EGY",2014,115.00307506226891227,6.53780915828559060
"ERI",2014,0.0,0.0
"ESP",2014,74226.434563676068029365,9078.636278424632859568
"EST",2014,23576.651021253056043605,51.043966568700076958
"ETH",2014,32725.07263347249419181,53.65155451793592409
"FIN",2014,186628.868041875809398166,1225.815909599496478497
"FJI",2014,3689.01462228503428222,359.80961808100438385
"FRA",2014,44359.063655816560203549,695.661108283886538165
"GAB",2014,48752.34078366541814147,302.84388207995052241
"GBR",2014,30371.657667422870394926,513.953162068192339416
"GEO",2014,113.741013190713984279,14.792345643320308035
"GGY",2014,0.100516266308593755,0.0
"GHA",2014,120298.11708457308405644,48.45702776752305398
"GIN",2014,132716.19830816229876918,164.76633402478829755
"GLP",2014,198.11759453083471182,4.65499653079969705
"GMB",2014,17.46335995708768174,0.0
"GNB",2014,12858.55151358732591823,1.65837383742513018
"GNQ",2014,19211.17652114995464111,43.98600917088107755
"GRC",2014,3803.211728953801731991,1199.423825919440939456
"GRD",2014,83.83836114644645634,0.67676460217556428
"GTM",2014,61831.29024407653848197,2590.40381942487470746
"GUF",2014,4195.61710761457788776,223.11599703898710653
"GUY",2014,12154.00342620068368481,831.62213068477374222
"HKG",2014,27.72354734296332836,6.6290617478808613
"HND",2014,57481.62250849145049709,3691.47502471952615746
"HRV",2014,4559.431771270448284885,70.95402373744140672
"HTI",2014,3858.86579151853967559,120.81825378891495086
"HUN",2014,15139.947880058842944706,52.730742304952256265
"IDN",2014,1894360.72722876740848725,230624.98758167540357740
"IMN",2014,43.025057219945741506,2.95383988932725711
"IND",2014,139137.75217376921349343,1307.26069596576830432
"IRL",2014,5717.749943504219068727,35.507927873309468851
"IRN",2014,77.588614010303809089,24.083327422491313456
"IRQ",2014,1.49431522821072068,0.06212897571614584
"ISR",2014,122.08486946058049930,6.38975886243055645
"ITA",2014,19832.764060762991976965,1265.428054426326738869
"JAM",2014,2837.97718984787225704,192.88627046253896060
"JEY",2014,0.3038739060807292,0.0
"JOR",2014,0.8478206387890626,0.39132999811523445
"JPN",2014,28175.666668859659795801,284.504737284020326289
"KAZ",2014,595.71581799732634731,85.420202430006425890
"KEN",2014,15356.83931634388173865,108.20639424993927467
"KGZ",2014,13.50969179257161212,13.11074802382161334
"KHM",2014,161796.87482928543428184,392.72908501083063303
"KNA",2014,3.97250066096245702,0.0
"KOR",2014,13425.755919807292941316,204.52594529924480267
"LAO",2014,243833.42557567634945770,256.65739151654895069
"LBN",2014,159.82056982938259832,35.74916027582140945
"LBR",2014,164048.58137910931767271,582.14600077207684113
"LBY",2014,4.4139138477517369,1.68760620659505234
"LCA",2014,41.09592468337130789,0.67232498126247837
"LIE",2014,2.89863166058593757,0.0
"LKA",2014,12350.44427858598013777,120.46197232773980204
"LSO",2014,12.47074464811306675,0.0
"LTU",2014,15972.31868618249093001,62.682410005829023684
"LUX",2014,429.551098563394047755,0.79895790795138891
"LVA",2014,32203.119553273956308045,72.93796558208984868
"MAC",2014,1.4994615315473088,0.0
"MAF",2014,1.24491801987738735,0.0
"MAR",2014,1682.30794966869752327,504.45567842509352524
"MDA",2014,363.134004027380742220,1.798191492120225738
"MDG",2014,416682.18295651374349776,48899.43255106576726492
"MDV",2014,3.13358241356011312,0.0
"MEX",2014,170749.77378089592016917,9070.60334189952019537
"MKD",2014,1815.50884146735501455,102.392892640425330218
"MLI",2014,270.33774791043138,0.0
"MMR",2014,331444.58843174696268013,1687.75697723385805224
"MNE",2014,1437.890896589493140039,138.840693980631288292
"MNG",2014,522.674249762365298701,215.959429707519411976
"MOZ",2014,200500.70270738858983557,1820.95735379690051637
"MSR",2014,0.29503028970811632,0.0
"MTQ",2014,156.71776232461104365,1.34059491125325535
"MUS",2014,531.75197548469710111,0.0
"MWI",2014,18587.04267246150108038,32.87496625948622275
"MYS",2014,645779.11683688830616933,19517.52014195631507515
"MYT",2014,1150.41332038266183203,2.40171855205783423
"NAM",2014,3.88961631042209227,0.0
"NCL",2014,2050.20134823931761820,540.05556226549667581
"NGA",2014,68637.35128005287185849,31.46091155889295871
"NIC",2014,75563.10046903635639523,1712.41400341242306684
"NLD",2014,875.261492539997745961,5.577517698070746715
"NOR",2014,39149.000587129559109746,574.001997380605295029
"NPL",2014,1161.81134214258138811,61.70117039359592012
"NZL",2014,79409.684091718436346339,2336.445895054845768618
"OMN",2014,0.0,0.0
"PAK",2014,38.61457548311197977,3.70896721269748289
"PAN",2014,14035.49845003666753195,485.98718981255999594
"PER",2014,205452.28665800477126472,7805.34234294341572814
"PHL",2014,102456.18780278822953926,1916.72027100149972440
"PLW",2014,93.85025781338434343,15.42872879053222566
"PNG",2014,105664.41478776125148982,2747.69769106272078992
"POL",2014,56279.47319571336744795,266.07433137603768315
"PRI",2014,871.41695121237084925,13.97724616984592093
"PRK",2014,10943.07491960841721934,2948.28444710439399495
"PRT",2014,60258.855955769570627600,10582.24635083970794878
"PRY",2014,345746.49663354734887672,7931.95704923723332025
"PSE",2014,1.17994385501953122,0.85256029393880201
"REU",2014,675.05576926913115506,0.0
"ROU",2014,19481.707053253843887624,167.242591339674588925
"RUS",2014,4489888.985174263173613446,3450542.825820008155990500
"RWA",2014,2889.35867640207272471,22.8360503411717507
"SDN",2014,5.61739840215006578,0.0
"SEN",2014,326.71520470969297995,0.14948610033311633
"SGP",2014,191.35197143343695585,0.76908933738382980
"SLB",2014,16939.31158595400769326,554.79994339363219639
"SLE",2014,161512.80780539237613978,108.01007539244846408
"SLV",2014,2319.72696400503187994,79.52674360836643942
"SMR",2014,0.16733727529296877,0.0
"SOM",2014,123.05745672545598552,1.38445944740458182
"SPM",2014,0.58263452721571180,0.0
"SRB",2014,4387.90946266726573530,156.168323325310296895
"SSD",2014,6750.71541138540853779,18.15228242107977880
"SUR",2014,14747.66282925752225437,1055.43677196099722528
"SVK",2014,17366.378528836585528566,73.780336379761280524
"SVN",2014,5388.780866228773760472,59.09196817616971427
"SWE",2014,242522.777045071105376429,9447.762111067956727734
"SWZ",2014,4960.46894110482197292,120.74260767656901415
"SXM",2014,0.21972204252278647,0.0
"SYC",2014,2.04983297647026961,0.45551883542860244
"SYR",2014,958.29433611947256084,443.91304313451054588
"TCA",2014,31.33730649768986591,0.78674581225151910
"TCD",2014,3000.66587315445079995,7.007408303848742
"TGO",2014,2526.17722030372850325,0.0
"THA",2014,137614.63374225152963899,258.93200134522705480
"TJK",2014,0.78304298862847217,0.1799102286545139
"TKM",2014,0.90408410385416676,0.59742364510633690
"TLS",2014,1883.09428440451900255,65.82745555441895245
"TTO",2014,1569.45645896798840674,15.52101627467013950
"TUN",2014,2385.060854861839425099,1793.27307664706057016
"TUR",2014,22005.441487395423104385,1456.413680726565007124
"TWN",2014,1054.21148798205717054,11.81292064006835939
"TZA",2014,198227.56181782940934176,647.10301492600140351
"UGA",2014,54913.20190867275440496,5.61532558945268328
"UKR",2014,47187.255286404065032498,615.28502535806416503
"URY",2014,25643.07886865719201191,605.27485460240016831
"USA",2014,1736526.807150356355845384,244570.547114274361656524
"UZB",2014,83.12890887847022257,82.49317577612864125
"VCT",2014,10.79353193937771264,0.07492288939941406
"VEN",2014,100975.10759386989005430,6736.78945253778987604
"VGB",2014,0.51146872552083339,0.0
"VIR",2014,21.47171597210069378,0.0
"VNM",2014,217341.52936374437950797,1457.54304175139116466
"VUT",2014,634.42455552457787431,27.93430689398166551
"XAD",2014,1.2078600922634550,0.0
"XCA",2014,3.05076223004123302,2.21884430740668451
"XKO",2014,760.62567840357591330,32.41774311340928623
"XNC",2014,27.60251498397140722,3.7147035348502617
"ZAF",2014,69667.22996157113219275,6241.09542210888593055
"ZMB",2014,115220.94962430141592466,1164.88848713445367670
"ZWE",2014,9644.69397886069545140,49.63871485477810447
"AGO",2015,161718.96961105159668467,2455.53358404306152569
"ALA",2015,567.23304179946344934,0.849828097363281265
"ALB",2015,283.57473710389742008,32.825577822660597626
"AND",2015,2.1677833333246525,0.0
"ARG",2015,180233.105499867622183845,29759.541739909880569910
"ARM",2015,1.99011539360894116,0.11665674138020833
"ATG",2015,8.90747070089626658,0.07361356389105903
"AUS",2015,261575.00418152498765556,173113.96815792457233392
"AUT",2015,7937.704883540017353755,3.93651274452473996
"AZE",2015,26.74519296005212053,21.9012782378711060
"BDI",2015,1458.37852041732425044,0.4608961553618707
"BEL",2015,3420.27392443882131112,0.297803941799045168
"BEN",2015,598.39736286170009814,0.0
"BFA",2015,0.0,0.0
"BGD",2015,12603.76175437774340107,8.19012882561089521
"BGR",2015,7293.179858870197351612,34.73537139484158796
"BHS",2015,1089.01311180571455924,691.57857306039644291
"BIH",2015,580.504892322404457365,10.354520792994793915
"BLM",2015,0.07330418610134548,0.0
"BLR",2015,33899.296079350860228539,1186.156263608373178518
"BLZ",2015,12270.85993699567888470,867.73095811994290192
"BOL",2015,166275.25366209601307903,10410.83264908230796353
"BRA",2015,2222772.41753093349828631,299338.92091298846113242
"BRB",2015,1.94870042457139794,0.7495067315473091
"BRN",2015,1761.27063066090174891,375.50867586825715653
"BTN",2015,746.52360821746752942,61.33215959737846328
"BWA",2015,0.0,0.0
"CAF",2015,27315.83103202533231353,314.05645482254925638
"CAN",2015,2733439.469266110772154697,1873979.437083563241374264
"CHE",2015,772.56632277466355726,0.53142353766710078
"CHL",2015,106106.683652405916862790,15423.620988609555423149
"CHN",2015,490444.58253127037915118,11530.513310167242964624
"CIV",2015,152432.45205147928788680,97.06699670287815147
"CMR",2015,78969.88322629038597802,116.11590729416715652
"COD",2015,928115.63809407642684780,13021.98541650711589950
"COG",2015,47822.97021469296435927,2382.12068890927363325
"COL",2015,140855.70319021943164214,7812.05241826325546178
"COM",2015,429.46171724415787072,3.08782805895128040
"CRI",2015,3299.60493260798566764,101.20626959452203151
"CUB",2015,6725.97820244533598844,1006.04129654485381011
"CUW",2015,0.90291188167751753,0.07525057089898003
"CYM",2015,0.07251709538845487,0.0
"CYP",2015,20.43445920637587265,6.72015496239800529
"CZE",2015,8046.992556702243197893,1.242116583378906345
"DEU",2015,12929.49289756181383638,6.992461848530816744
"DMA",2015,1.85563171132921021,0.0
"DNK",2015,2583.230425754637962224,1.57977621217230910
"DOM",2015,15090.56348015220949040,3188.68215082143505073
"DZA",2015,5706.845700000831032084,3127.273628446497416305
"ECU",2015,30077.59865106002716432,1766.18228528833468234
"EGY",2015,31.6431484988617623,1.31821876666883716
"ERI",2015,0.0,0.0
"ESP",2015,65413.869197363561741206,11460.038769458980475581
"EST",2015,25420.295895453296029254,25.64580984477213655
"ETH",2015,10276.47094659400858992,34.24041307704509053
"FIN",2015,172639.431213984333817046,604.664108748166247738
"FJI",2015,1838.35267913540266354,88.77446327042323335
"FRA",2015,37292.53032760950937377,436.248050774878491694
"GAB",2015,25472.55033900404676041,84.44111681953659803
"GBR",2015,23996.896016895932232346,132.420825860874584274
"GEO",2015,42.85062239549480332,0.40057102067708335
"GHA",2015,57407.38759222371018440,8.10728797813395191
"GIN",2015,161820.01803398927085444,103.72295978213080967
"GLP",2015,71.39707072821942029,2.66307835533094639
"GMB",2015,10.04047817066731666,0.0
"GNB",2015,12661.21691857365592758,20.67813985770779567
"GNQ",2015,7468.60013499929339896,36.14488285045165618
"GRC",2015,3840.00297755239440515,1612.67506957928756191
"GRD",2015,6.69800776481987839,0.07528963531684028
"GTM",2015,54147.33930250971802687,3430.72826993970010830
"GUF",2015,2867.50265188790320840,158.13448175747193943
"GUY",2015,13084.17903985489673513,2009.59286270409336667
"HKG",2015,23.72139668060438735,0.21378051146158856
"HND",2015,50242.48684736945900841,4666.21100252536838154
"HRV",2015,2669.048069553405233376,382.48540828741657860
"HTI",2015,3087.56479569296796492,162.02777779758467540
"HUN",2015,10720.012872799019161621,36.95098645147568955
"IDN",2015,1746470.53460299749796302,290248.45213463370408145
"IMN",2015,11.11626567418185979,0.18157039825086807
"IND",2015,116308.11702304350556745,710.18726028250656524
"IRL",2015,4484.169137730236720665,23.254775911410591026
"ISR",2015,51.33272802952801278,3.07673376193901909
"ITA",2015,14124.462450124694797110,696.471413992869876231
"JAM",2015,2903.31488265449623449,390.89435147686379833
"JEY",2015,0.10136243084201389,0.0
"JOR",2015,0.3915837515668403,0.13060907969292535
"JPN",2015,31145.402758702808836708,100.68931450598744243
"KAZ",2015,181.162293676829403876,1.420862520412326475
"KEN",2015,15615.50086081749164396,120.90703204020920826
"KHM",2015,132701.14361586948061419,215.10329064800457373
"KNA",2015,0.956671546141493,0.0
"KOR",2015,17340.926475313740692000,171.265538574137388370
"LAO",2015,285028.84193352042737418,259.22613755575739488
"LBN",2015,173.61729878412543917,19.14660380138129224
"LBR",2015,186009.89867052299731001,331.69274332167699407
"LBY",2015,0.1947858498806424,0.0
"LCA",2015,7.17510660091471468,0.0
"LIE",2015,1.317510179370659855,0.0
"LKA",2015,7402.86273610264320591,46.88254625672607958
"LSO",2015,0.9344551756575521,0.0
"LTU",2015,15794.339392663919567275,9.041978453240019994
"LUX",2015,327.46531145355450945,0.04997650455078125
"LVA",2015,30829.686516238734602156,36.566503735980899704
"MAC",2015,0.6426038811534288,0.0
"MAR",2015,951.99198590051822803,198.29666008589938625
"MDA",2015,495.735351249887217895,0.36546600228949654
"MDG",2015,301788.65834900815673371,15328.72655140578082449
"MEX",2015,197650.88075586342904803,25465.15567652214859194
"MKD",2015,784.328061529121185035,16.364714236569011396
"MLI",2015,204.15351593025079,0.0
"MMR",2015,293305.16963703129525231,1420.22875467762284375
"MNE",2015,180.963399535006444715,5.887579920180121636
"MNG",2015,7145.27887392879893624,7026.53202152451644707
"MOZ",2015,181386.84236310073011478,3897.66219996672146646
"MSR",2015,0.14748139192708334,0.0
